AÑO;MES;ESTACION_DE_MEDICION;CCAA;PROVINCIA;TEMPERATURA_MINIMA;TEMPERATURA_MAXIMA;TEMPERATURA_MEDIA
2023;3;ADRA,CLUB NAÚTICO;Andalucía;Almería;9,5;25,7;17,226
2023;3;AGAETE - SUERTE ALTA;Canarias;Las Palmas;12,8;35,0;20,366
2023;3;AGAETE-CASCO;Canarias;Las Palmas;16,1;36,8;21,771
2023;3;AGUAS DE CABREIROA;Galicia;Ourense;-6,1;25,2;11,442
2023;3;AGUILAR (LAGUNA ZOÑAR AUTOMATICA);Andalucía;Córdoba;-2,8;27,9;14,906
2023;3;AGUILAR DE CAMPOO;Castilla y León;Palencia;-7,5;22,8;8,144
2023;3;AGULO-JUEGO BOLAS;Canarias;Santa Cruz de Tenerife;10,3;32,0;18,203
2023;3;AGURAIN/SALVATIERRA, OPAKUA;País Vasco;Araba/Álava;-4,2;23,5;10,098
2023;3;AGÜIMES-EL MILANO;Canarias;Las Palmas;13,1;35,1;21,811
2023;3;ALAJAR, CABEZO MOLINOS;Andalucía;Huelva;0,9;27,3;14,789
2023;3;ALBACETE,OBS.;Castilla - La Mancha;Albacete;-4,8;27,2;13,026
2023;3;ALBACETE/LOS LLANOS;Castilla - La Mancha;Albacete;-7,1;26,9;12,239
2023;3;ALBARRACÍN;Aragón;Teruel;-10,1;24,5;9,237
2023;3;ALBERCA DE ZANCARA;Castilla - La Mancha;Cuenca;-5,7;27,4;11,345
2023;3;ALBOX;Andalucía;Almería;1,4;32,5;17,111
2023;3;ALBURQUERQUE;Extremadura;Badajoz;-4,9;27,6;12,897
2023;3;ALCALA DE HENARES-ENCÍN;Comunidad de Madrid;Madrid;-8,1;26,3;11,529
2023;3;ALCAZAR DE SAN JUAN;Castilla - La Mancha;Ciudad Real;-4,0;28,8;13,55
2023;3;ALCAÑICES-VIVINERA;Castilla y León;Zamora;-5,4;22,8;9,313
2023;3;ALCAÑIZ;Aragón;Teruel;-3,1;27,4;12,926
2023;3;ALCONCHEL (AUTOMATICA);Extremadura;Badajoz;-1,8;27,9;14,247
2023;3;ALCOY;Comunitat Valenciana;Alicante/Alacant;-1,4;29,4;15,413
2023;3;ALCUESCAR;Extremadura;Cáceres;-2,6;26,7;13,527
2023;3;ALCÁZAR DEL REY;Castilla - La Mancha;Cuenca;-8,3;25,8;10,537
2023;3;ALDEANUEVA DE SERREZUELA-EL CERRO;Castilla y León;Segovia;-5,8;22,4;9,193
2023;3;ALFARO, LA PLANA - DEPÓSITO;La Rioja;La Rioja;-0,5;26,7;13,029
2023;3;ALFORJA;Cataluña;Tarragona;-1,2;26,9;12,703
2023;3;ALGARROBO (LA MAYORA - AUTOMATICA);Andalucía;Málaga;4,6;32,0;16,708
2023;3;ALHAMA (COMARZA - AUT.);Región de Murcia;Murcia;-0,9;32,9;16,053
2023;3;ALHAMA DE ARAGÓN, DEPÓSITO;Aragón;Zaragoza;-8,0;28,0;11,189
2023;3;ALICANTE;Comunitat Valenciana;Alicante/Alacant;2,8;31,6;16,455
2023;3;ALICANTE-ELCHE/AEROPUERTO;Comunitat Valenciana;Alicante/Alacant;3,0;31,6;16,119
2023;3;ALISEDA, LA UMBRÍA;Extremadura;Cáceres;-3,9;27,5;13,124
2023;3;ALLARIZ-ROIMELO;Galicia;Ourense;-5,6;24,1;11,142
2023;3;ALMADEN PLATA (LAS NAVAS AUTOMATICA);Andalucía;Sevilla;0,3;27,7;15,01
2023;3;ALMAGRO / FAMET;Castilla - La Mancha;Ciudad Real;-7,4;27,9;11,598
2023;3;ALMANSA;Castilla - La Mancha;Albacete;-6,0;27,7;12,547
2023;3;ALMAZUL;Castilla y León;Soria;-6,2;23,6;9,115
2023;3;ALMENDRALEJO;Extremadura;Badajoz;-2,6;28,3;14,374
2023;3;ALMERÍA/AEROPUERTO;Andalucía;Almería;6,3;26,5;15,787
2023;3;ALMONTE, DOÑANA;Andalucía;Huelva;-2,7;30,3;14,979
2023;3;ALMUDÉVAR;Aragón;Huesca;-4,1;25,7;11,848
2023;3;ALOSNO, THARSIS-MINAS;Andalucía;Huelva;0,9;27,5;15,162
2023;3;ALPANDEIRE;Andalucía;Málaga;2,4;28,3;15,71
2023;3;ALPEDRETE;Comunidad de Madrid;Madrid;-4,6;24,1;11,245
2023;3;ALTAMIRA;Cantabria;Cantabria;0,9;27,3;13,005
2023;3;ALTO CAMPOO;Cantabria;Cantabria;-8,1;15,1;5,06
2023;3;ALTO DE LOS LEONES;Castilla y León;Segovia;-9,2;18,0;5,942
2023;3;AMIEVA, PANIZALES;Principado de Asturias;Asturias;-0,1;28,0;13,916
2023;3;AMOREBIETA-ETXANO;País Vasco;Bizkaia;-1,8;28,7;13,242
2023;3;AMURRIO;País Vasco;Araba/Álava;-3,5;27,2;12,929
2023;3;ANAGA-COL. REP. ARGENTINA;Canarias;Santa Cruz de Tenerife;14,0;34,4;21,139
2023;3;ANDORRA, HORCALLANA;Aragón;Teruel;-4,3;26,3;12,347
2023;3;ANDRATX - SANT ELM;Illes Balears;Illes Balears;2,7;22,9;13,658
2023;3;ANDÚJAR;Andalucía;Jaén;-4,6;29,4;14,227
2023;3;ANGUIANO, VALVANERA;La Rioja;La Rioja;-3,9;22,0;9,12
2023;3;ANTEQUERA AYUNTAMIENTO (AUTOMÁTICA THIES);Andalucía;Málaga;1,0;28,4;15,726
2023;3;ANTEQUERA-BOBADILLA;Andalucía;Málaga;-3,7;26,9;13,668
2023;3;ANTIGUA-EL CARBÓN;Canarias;Las Palmas;11,6;33,0;19,731
2023;3;ARAGÜÉS DEL PUERTO, DEPÓSITO;Aragón;Huesca;-8,0;23,0;9,589
2023;3;ARAMAIO, ETXAGUEN;País Vasco;Araba/Álava;-2,2;23,4;10,663
2023;3;ARANDA DE DUERO;Castilla y León;Burgos;-8,0;25,8;9,392
2023;3;ARANGUREN, ILUNDAIN;Comunidad Foral de Navarra;Navarra;-6,0;24,5;10,432
2023;3;ARANJUEZ;Comunidad de Madrid;Madrid;-7,8;28,1;11,87
2023;3;ARCHENA;Región de Murcia;Murcia;2,7;33,5;17,677
2023;3;ARCOS DE JALÓN-COEX;Castilla y León;Soria;-9,2;25,7;10,582
2023;3;ARENOS-PANTANO;Comunitat Valenciana;Castellón/Castelló;-2,4;27,2;13,153
2023;3;ARENYS DE MAR;Cataluña;Barcelona;2,3;25,6;13,834
2023;3;ARESO;Comunidad Foral de Navarra;Navarra;-2,4;23,5;11,184
2023;3;ARETXABALETA;País Vasco;Gipuzkoa;-2,5;26,4;11,882
2023;3;AREVALO;Castilla y León;Ávila;-6,7;25,1;9,721
2023;3;ARGANDA DEL REY;Comunidad de Madrid;Madrid;-5,6;27,4;12,652
2023;3;ARICO-DEPURADORA LA DEGOLLADA;Canarias;Santa Cruz de Tenerife;12,2;33,4;19,123
2023;3;AROCHE (MASERA - AUTOMATICA);Andalucía;Huelva;-5,5;29,0;12,794
2023;3;ARROYO DEL OJANCO;Andalucía;Jaén;-4,0;29,7;14,01
2023;3;ARTESA DE SEGRE;Cataluña;Lleida;-6,8;25,7;10,903
2023;3;ARTIES;Cataluña;Lleida;-6,5;23,6;8,569
2023;3;ARTÀ-MOLI DEN LEU;Illes Balears;Illes Balears;0,4;26,3;13,885
2023;3;ARUCAS-BAÑADEROS;Canarias;Las Palmas;13,6;29,6;19,197
2023;3;ARURE CEMENTERIO;Canarias;Santa Cruz de Tenerife;8,3;30,9;17,873
2023;3;AS PONTES,A AEROSA;Galicia;A Coruña;-2,4;23,0;11,405
2023;3;ASTORGA-DEPÓSITO AGUA;Castilla y León;León;-6,6;21,8;7,321
2023;3;ASTURIAS/AVILÉS;Principado de Asturias;Asturias;1,3;24,1;12,885
2023;3;ASTÚN - LA RACA;Aragón;Huesca;-11,6;9,8;0,829
2023;3;ATZENETA DEL MAESTRAT;Comunitat Valenciana;Castellón/Castelló;-2,8;28,5;13,402
2023;3;AYAMONTE, ISLA CANELA;Andalucía;Huelva;3,7;27,4;16,539
2023;3;AZPEITIA;País Vasco;Gipuzkoa;-1,2;28,0;13,35
2023;3;AZUAGA (AUTOMATICA);Extremadura;Badajoz;-3,3;27,8;13,358
2023;3;AÍNSA-SOBRARBE, LA SERRETA-DEPÓSITO;Aragón;Huesca;-5,2;24,7;10,848
2023;3;BADAJOZ UNIVERSIDAD;Extremadura;Badajoz;-3,7;29,4;14,26
2023;3;BADAJOZ/TALAVERA LA REAL;Extremadura;Badajoz;-2,7;29,0;14,623
2023;3;BAEZA;Andalucía;Jaén;-3,4;28,9;14,344
2023;3;BAILO,PUYALTO;Aragón;Huesca;-5,9;23,0;10,226
2023;3;BAILÉN;Andalucía;Jaén;-1,0;29,4;15,64
2023;3;BALLOBAR, DEPÓSITO;Aragón;Huesca;-4,3;28,4;13,405
2023;3;BALMASEDA;País Vasco;Bizkaia;-2,5;29,1;12,916
2023;3;BALSARENY;Cataluña;Barcelona;-5,2;26,0;11,655
2023;3;BANYALBUFAR;Illes Balears;Illes Balears;5,5;26,0;15,371
2023;3;BARBADILLO;Castilla y León;Salamanca;-7,1;23,9;9,024
2023;3;BARBASTRO;Aragón;Huesca;-6,4;26,3;11,781
2023;3;BARBATE, DEPURADORA;Andalucía;Cádiz;1,4;26,4;15,847
2023;3;BARCELONA (FABRA);Cataluña;Barcelona;1,0;25,7;14,142
2023;3;BARCELONA, AEROPUERTO;Cataluña;Barcelona;1,7;26,6;13,86
2023;3;BARCELONA, DRASSANES;Cataluña;Barcelona;4,2;26,9;15,166
2023;3;BARCO DE AVILA;Castilla y León;Ávila;-8,7;23,5;8,394
2023;3;BARDENAS REALES, BASE AÉREA;Comunidad Foral de Navarra;Navarra;-4,6;27,6;12,484
2023;3;BARGAÉU PILOÑA;Principado de Asturias;Asturias;-1,7;28,1;13,055
2023;3;BARRIOMARTIN-EL ROBLEDO;Castilla y León;Soria;-5,8;20,6;7,465
2023;3;BARRUERA;Cataluña;Lleida;-7,1;23,0;8,006
2023;3;BARX;Comunitat Valenciana;Valencia/València;-0,3;30,6;15,192
2023;3;BAZA, CRUZ ROJA;Andalucía;Granada;-7,1;29,2;12,723
2023;3;BAZTÁN, IRURITA;Comunidad Foral de Navarra;Navarra;-4,5;27,9;11,663
2023;3;BAÑOBAREZ;Castilla y León;Salamanca;-6,1;23,6;9,681
2023;3;BEARIZ;Galicia;Ourense;-8,1;24,3;9,787
2023;3;BEASAIN, ARRIARAN;País Vasco;Gipuzkoa;-2,5;27,3;12,663
2023;3;BECERREA-PENAMAIOR;Galicia;Lugo;-4,5;20,1;7,808
2023;3;BELLO;Aragón;Teruel;-9,2;24,9;8,534
2023;3;BELMONTE;Castilla - La Mancha;Cuenca;-6,7;27,8;12,465
2023;3;BELORADO;Castilla y León;Burgos;-2,6;24,5;10,426
2023;3;BENABARRE;Aragón;Huesca;-7,0;23,2;9,84
2023;3;BENAHAVIS (LA ZAGALETA - AUTOMATICA);Andalucía;Málaga;4,2;31,3;15,564
2023;3;BENAMEJÍ-ALCACHOFARES ALTOS;Andalucía;Córdoba;-0,8;28,2;14,927
2023;3;BENASQUE;Aragón;Huesca;-7,3;21,8;7,765
2023;3;BENAVENTE;Castilla y León;Zamora;-5,6;24,2;10,195
2023;3;BENIDORM (PARC LES FOIETES);Comunitat Valenciana;Alicante/Alacant;2,4;29,4;15,597
2023;3;BENIZAR;Región de Murcia;Murcia;-1,9;27,1;13,389
2023;3;BENS-A CORUÑA;Galicia;A Coruña;2,4;23,0;12,971
2023;3;BERA;Comunidad Foral de Navarra;Navarra;-2,7;27,8;12,715
2023;3;BERGA, INSTITUTO;Cataluña;Barcelona;-3,5;24,7;11,427
2023;3;BETETA;Castilla - La Mancha;Cuenca;-6,9;22,5;8,162
2023;3;BICORP;Comunitat Valenciana;Valencia/València;-2,2;30,4;15,508
2023;3;BIELSA;Aragón;Huesca;-5,9;23,9;9,035
2023;3;BIESCAS, EMBALSE DE BÚBAL;Aragón;Huesca;-8,4;21,2;7,737
2023;3;BILBAO AEROPUERTO;País Vasco;Bizkaia;-0,6;30,1;14,037
2023;3;BINISSALEM-SA VINYOTA;Illes Balears;Illes Balears;-0,8;27,7;13,334
2023;3;BLANES, JARDIN BOTANICO;Cataluña;Girona;2,0;22,2;14,242
2023;3;BOADILLA FUENTE SAN ESTEBAN;Castilla y León;Salamanca;-6,2;23,7;9,568
2023;3;BOIRO;Galicia;A Coruña;0,0;20,6;12,547
2023;3;BOSSOST-CENTRAL;Cataluña;Lleida;-4,0;26,9;10,119
2023;3;BRIHUEGA;Castilla - La Mancha;Guadalajara;-9,1;23,7;9,247
2023;3;BRIVIESCA;Castilla y León;Burgos;-5,4;24,7;10,129
2023;3;BROZAS (AUTOMATICA);Extremadura;Cáceres;-1,8;26,6;13,202
2023;3;BUITRAGO;Comunidad de Madrid;Madrid;-5,3;22,6;9,524
2023;3;BULLAS;Región de Murcia;Murcia;0,3;29,3;15,015
2023;3;BURELA;Galicia;Lugo;3,8;26,6;13,379
2023;3;BURGO DE OSMA-POZUELOS;Castilla y León;Soria;-9,5;24,6;8,773
2023;3;BURGOS/VILLAFRÍA;Castilla y León;Burgos;-6,3;23,5;8,798
2023;3;BUSTILLO DEL PÁRAMO-LAS MATILLAS;Castilla y León;León;-7,1;22,6;8,924
2023;3;BÁRCENA MAYOR-TORIZ;Cantabria;Cantabria;-2,7;26,7;10,729
2023;3;CABACÉS;Cataluña;Tarragona;-2,5;27,6;14,142
2023;3;CABDELLA-CENTRAL;Cataluña;Lleida;-4,3;20,7;8,182
2023;3;CABO BUSTO;Principado de Asturias;Asturias;2,7;27,2;13,598
2023;3;CABO DE GATA, FARO;Andalucía;Almería;9,6;22,8;16,658
2023;3;CABO PEÑAS;Principado de Asturias;Asturias;3,4;22,7;13,455
2023;3;CABO VILAN;Galicia;A Coruña;3,3;17,4;11,947
2023;3;CALA;Andalucía;Huelva;-2,3;28,0;13,916
2023;3;CALAMOCHA;Aragón;Teruel;-8,1;27,1;9,932
2023;3;CALANDA;Aragón;Teruel;-1,7;29,9;13,911
2023;3;CALASPARRA;Región de Murcia;Murcia;-0,5;31,8;15,425
2023;3;CALATAYUD, DEPÓSITO;Aragón;Zaragoza;-7,0;29,0;12,295
2023;3;CALDES DE MONTBUI;Cataluña;Barcelona;-2,7;26,1;12,248
2023;3;CAMPDEVANOL;Cataluña;Girona;-3,8;25,0;10,419
2023;3;CAMPEZO/KANPEZU;País Vasco;Araba/Álava;-2,9;22,7;10,344
2023;3;CAMPORREDONDO DE ALBA, CUEVA DORADA;Castilla y León;Palencia;-8,5;17,4;6,098
2023;3;CAMPOS-CAN SION;Illes Balears;Illes Balears;-1,0;26,3;11,942
2023;3;CAMPOS-SALINES  LEVANT;Illes Balears;Illes Balears;-0,8;23,4;11,902
2023;3;CAMUÑO;Principado de Asturias;Asturias;-0,4;27,4;13,015
2023;3;CANDELARIA-DEPOSITO CUEVECITAS;Canarias;Santa Cruz de Tenerife;10,5;31,2;18,082
2023;3;CANDELEDA (AUTOMATICA);Castilla y León;Ávila;-3,9;27,5;12,998
2023;3;CANFRANC;Aragón;Huesca;-7,1;22,1;7,582
2023;3;CAP DE REC;Cataluña;Lleida;-9,4;14,5;3,932
2023;3;CAP DE VAQUEIRA;Cataluña;Lleida;-10,9;9,7;0,118
2023;3;CAPDEPERA-FARO;Illes Balears;Illes Balears;7,6;27,4;16,116
2023;3;CAPELLA, LAGUARRES;Aragón;Huesca;-6,6;23,5;9,8
2023;3;CARAVACA (LOS ROYOS- AUT.);Región de Murcia;Murcia;-4,8;27,0;12,287
2023;3;CARAVACA,FUENTES DEL MARQUÉS;Región de Murcia;Murcia;-3,1;31,1;14,439
2023;3;CARBALLO;Galicia;A Coruña;-3,5;23,1;12,234
2023;3;CARBONERAS - FARO MESA ROLDÁN;Andalucía;Almería;7,1;27,4;16,226
2023;3;CARCAIXENT;Comunitat Valenciana;Valencia/València;-1,8;32,5;15,985
2023;3;CARDEÑA (SANTA ELENA - AUTOMATICA);Andalucía;Córdoba;-1,3;26,2;13,655
2023;3;CARMONA, VILLEGAS;Andalucía;Sevilla;-2,0;30,6;16,102
2023;3;CARREÑA DE CABRALES;Principado de Asturias;Asturias;0,0;27,1;12,777
2023;3;CARRION DE LOS CESPEDES;Andalucía;Sevilla;-2,0;30,2;15,645
2023;3;CARRIÓN DE LOS CONDES;Castilla y León;Palencia;-6,6;21,0;8,19
2023;3;CARTAGENA;Región de Murcia;Murcia;3,6;26,2;15,85
2023;3;CARTAGENA - TENTEGORRA;Región de Murcia;Murcia;0,1;27,6;14,947
2023;3;CARTAGENA/SALINAS CABO PALOS;Región de Murcia;Murcia;3,0;26,8;14,826
2023;3;CARTAYA , PEMARES;Andalucía;Huelva;-1,6;28,0;14,582
2023;3;CASAS DO PORTO;Galicia;A Coruña;0,0;21,9;11,939
2023;3;CASPE, PLANA DEL PILÓN;Aragón;Zaragoza;-1,1;28,4;14,308
2023;3;CASTEJÓN DE VALDEJASA, DEPÓSITO;Aragón;Zaragoza;-3,8;25,7;12,206
2023;3;CASTELL DARO;Cataluña;Girona;-0,3;23,7;12,0
2023;3;CASTELL DEL FERRO;Andalucía;Granada;7,3;29,2;16,919
2023;3;CASTELLFORT;Comunitat Valenciana;Castellón/Castelló;-6,7;22,4;9,681
2023;3;CASTELLO DEMPURIES;Cataluña;Girona;-1,2;27,9;12,442
2023;3;CASTELLOTE, DEPÓSITO;Aragón;Teruel;-2,7;27,3;13,397
2023;3;CASTELLÓN-ALMASSORA;Comunitat Valenciana;Castellón/Castelló;2,5;30,8;15,806
2023;3;CASTILLO BAYUELA;Castilla - La Mancha;Toledo;-1,8;26,2;12,773
2023;3;CASTRO URDIALES-EDAR;Cantabria;Cantabria;4,4;30,2;14,223
2023;3;CASTROPOL;Principado de Asturias;Asturias;0,3;26,9;13,5
2023;3;CASTUERA;Extremadura;Badajoz;-1,8;28,0;14,392
2023;3;CAZALLA DE LA SIERRA;Andalucía;Sevilla;-4,8;26,5;12,981
2023;3;CAZORLA (AUTOMATICA);Andalucía;Jaén;-0,9;28,7;14,75
2023;3;CAÑADAS DEL NERPIO;Castilla - La Mancha;Albacete;-9,1;22,5;8,148
2023;3;CAÑADAS PARADOR;Canarias;Santa Cruz de Tenerife;-0,7;21,5;11,916
2023;3;CAÑAMERO, EL PINAR;Extremadura;Cáceres;-2,3;25,0;12,694
2023;3;CAÑAVERAL;Extremadura;Cáceres;-0,1;27,2;13,927
2023;3;CEBREROS;Castilla y León;Ávila;-2,3;25,4;11,663
2023;3;CEDRILLAS, ANTENAS;Aragón;Teruel;-8,3;22,0;7,487
2023;3;CENICERO;La Rioja;La Rioja;-1,3;25,2;12,203
2023;3;CERLER, COGULLA;Aragón;Huesca;-9,5;9,8;1,403
2023;3;CERVANTES-BAZAL;Galicia;Lugo;-4,5;20,5;8,771
2023;3;CERVERA DE PISUERGA;Castilla y León;Palencia;-5,2;21,2;8,315
2023;3;CEUTA;Ceuta;Ceuta;8,7;27,4;17,134
2023;3;CHANDREXA DE QUEIXA;Galicia;Ourense;-6,6;20,5;8,54
2023;3;CHARILLA;Andalucía;Jaén;-3,3;27,0;12,679
2023;3;CHELVA;Comunitat Valenciana;Valencia/València;-1,0;29,2;14,856
2023;3;CHINCHILLA/CENAD;Castilla - La Mancha;Albacete;-5,8;25,1;11,015
2023;3;CHIPIONA, ECA;Andalucía;Cádiz;1,8;28,2;15,589
2023;3;CIEZA, PARQUE DE BOMBEROS;Región de Murcia;Murcia;0,0;32,9;16,426
2023;3;CITFAGRO_01_ARICO;Canarias;Santa Cruz de Tenerife;15,2;33,5;20,465
2023;3;CITFAGRO_05_GUIAISO1;Canarias;Santa Cruz de Tenerife;13,5;32,2;20,032
2023;3;CITFAGRO_09_HELECHO;Canarias;Santa Cruz de Tenerife;8,3;31,1;18,622
2023;3;CITFAGRO_10_RAVELO;Canarias;Santa Cruz de Tenerife;4,1;28,4;15,966
2023;3;CITFAGRO_13_VILAFLOR;Canarias;Santa Cruz de Tenerife;5,5;28,8;16,368
2023;3;CITFAGRO_54_TOPONEGRO;Canarias;Santa Cruz de Tenerife;12,7;31,6;19,427
2023;3;CITFAGRO_62_TRIGO;Canarias;Santa Cruz de Tenerife;11,3;31,5;18,17
2023;3;CITFAGRO_64_HOYOS;Canarias;Santa Cruz de Tenerife;7,3;31,1;17,484
2023;3;CITFAGRO_67_MATANZA;Canarias;Santa Cruz de Tenerife;8,0;31,8;17,394
2023;3;CITFAGRO_69_SUERTE;Canarias;Santa Cruz de Tenerife;11,2;32,8;18,082
2023;3;CITFAGRO_70_BENIJO;Canarias;Santa Cruz de Tenerife;6,3;30,3;15,695
2023;3;CITFAGRO_71_PALOB;Canarias;Santa Cruz de Tenerife;10,2;30,9;16,993
2023;3;CITFAGRO_73_REDON;Canarias;Santa Cruz de Tenerife;7,8;32,5;16,787
2023;3;CITFAGRO_74_CHIO;Canarias;Santa Cruz de Tenerife;8,9;31,9;19,224
2023;3;CITFAGRO_76_POZO;Canarias;Santa Cruz de Tenerife;11,3;33,7;20,016
2023;3;CITFAGRO_77_PINAL;Canarias;Santa Cruz de Tenerife;7,3;30,3;18,19
2023;3;CITFAGRO_81_MENA;Canarias;Santa Cruz de Tenerife;11,7;32,0;19,885
2023;3;CITFAGRO_87_AGUAMANSA;Canarias;Santa Cruz de Tenerife;3,3;29,8;15,156
2023;3;CITFAGRO_88_GAITERO;Canarias;Santa Cruz de Tenerife;4,5;22,3;14,147
2023;3;CITFAGRO_89_CHAVAO;Canarias;Santa Cruz de Tenerife;6,7;24,0;14,915
2023;3;CITFAGRO_90_PICACHO;Canarias;Santa Cruz de Tenerife;6,6;23,9;16,222
2023;3;CITFAGRO_91_CUBO;Canarias;Santa Cruz de Tenerife;5,8;30,5;16,219
2023;3;CITFAGRO_92_SANTACRUZ;Canarias;Santa Cruz de Tenerife;15,3;32,8;20,637
2023;3;CITFAGRO_94_LOSTOPOS;Canarias;Santa Cruz de Tenerife;8,0;21,8;15,197
2023;3;CITFAGRO_96_ARAYA;Canarias;Santa Cruz de Tenerife;11,0;32,0;18,945
2023;3;CITFAGRO_97_TAGANANA;Canarias;Santa Cruz de Tenerife;13,3;28,7;18,095
2023;3;CITFAGRO_98_ELDRAGO;Canarias;Santa Cruz de Tenerife;11,6;30,2;18,085
2023;3;CIUDAD REAL;Castilla - La Mancha;Ciudad Real;-2,8;29,5;13,631
2023;3;CIUTADELLA-CALA GALDANA;Illes Balears;Illes Balears;0,6;24,4;13,313
2023;3;CIUTADELLA-SON QUIM;Illes Balears;Illes Balears;2,2;23,4;13,933
2023;3;COIN (AUTOMATICA);Andalucía;Málaga;3,0;31,8;17,6
2023;3;COLL DE NARGÓ;Cataluña;Lleida;-6,0;26,6;10,755
2023;3;COLMENAR VIEJO/FAMET;Comunidad de Madrid;Madrid;-4,3;22,0;10,669
2023;3;COLUNGA;Principado de Asturias;Asturias;1,8;23,8;12,16
2023;3;COLÒNIA SANT PERE-CAN MENGOL;Illes Balears;Illes Balears;5,3;26,4;15,444
2023;3;CORBERA, PUIG DAGULLES;Cataluña;Barcelona;-2,9;23,9;12,229
2023;3;CORDOBA, EMBALSE DE GUADANUÑO;Andalucía;Córdoba;-2,5;26,8;13,745
2023;3;CORESES;Castilla y León;Zamora;-4,3;24,4;10,403
2023;3;CORIA;Extremadura;Cáceres;-2,6;28,2;13,811
2023;3;CORTES DE LA FRONTERA;Andalucía;Málaga;0,6;28,0;14,756
2023;3;CORUÑA DEL CONDE;Castilla y León;Burgos;-6,9;24,3;8,897
2023;3;CUBILLO DE EBRO;Cantabria;Cantabria;-7,8;23,9;9,037
2023;3;CUELLAR;Castilla y León;Segovia;-9,7;25,6;8,35
2023;3;CUENCA;Castilla - La Mancha;Cuenca;-6,2;26,5;11,127
2023;3;CUEVAS DE FELECHOSA;Principado de Asturias;Asturias;-2,3;24,4;10,684
2023;3;CÁCERES;Extremadura;Cáceres;-2,2;27,1;13,373
2023;3;CÁDIZ, OBSERVATORIO;Andalucía;Cádiz;6,7;24,6;16,821
2023;3;CÁSEDA, DEPÓSITO;Comunidad Foral de Navarra;Navarra;-4,0;26,3;11,603
2023;3;CÓRDOBA, PRAGDENA;Andalucía;Córdoba;-1,5;28,8;14,895
2023;3;CÓRDOBA/AEROPUERTO;Andalucía;Córdoba;-3,2;30,0;14,905
2023;3;DAROCA;Aragón;Zaragoza;-9,5;27,3;10,698
2023;3;DEGAÑA, COTO CORTÉS;Principado de Asturias;Asturias;-9,3;19,0;6,642
2023;3;DEHESA-REFUGIO;Canarias;Santa Cruz de Tenerife;9,3;33,4;18,769
2023;3;DON BENITO;Extremadura;Badajoz;-2,1;29,7;14,848
2023;3;DONOSTIA / SAN SEBASTIÁN, IGELDO;País Vasco;Gipuzkoa;0,5;27,0;13,008
2023;3;DONOSTIA/SAN SEBASTIÁN AEROPUERTO;País Vasco;Gipuzkoa;1,3;31,1;14,987
2023;3;DOÑA MENCIA;Andalucía;Córdoba;1,9;28,0;15,332
2023;3;DÓLAR;Andalucía;Granada;-4,5;26,2;12,032
2023;3;ECIJA;Andalucía;Sevilla;-3,3;30,1;15,668
2023;3;EIVISSA;Illes Balears;Illes Balears;1,5;30,1;14,878
2023;3;EJEA DE LOS CABALLEROS;Aragón;Zaragoza;-4,5;27,4;12,855
2023;3;EL ARENOSILLO;Andalucía;Huelva;2,6;27,3;14,99
2023;3;EL BODÓN-BASE AEREA;Castilla y León;Salamanca;-6,2;22,0;9,426
2023;3;EL BOSQUE, SAN JOSÉ;Andalucía;Cádiz;0,6;27,5;14,965
2023;3;EL CAMPILLO, EL ZUMAJO;Andalucía;Huelva;1,3;26,9;15,005
2023;3;EL CERRO DE ANDEVALO;Andalucía;Huelva;2,4;28,5;16,06
2023;3;EL EJIDO (AYUNTAMIENTO - AUTOMATICA);Andalucía;Almería;6,6;30,8;17,369
2023;3;EL GOLOSO (AUTOMÁTICA);Comunidad de Madrid;Madrid;-5,9;24,3;10,648
2023;3;EL GRANADO (BOCACHANZA - AUTOMÁTICA);Andalucía;Huelva;-0,5;30,8;16,619
2023;3;EL HIERRO/AEROPUERTO;Canarias;Santa Cruz de Tenerife;15,9;29,1;20,932
2023;3;EL MAILLO (BASE AVIONES - AUTOMATICA);Castilla y León;Salamanca;-5,0;22,3;9,453
2023;3;EL PASO-C.F.;Canarias;Santa Cruz de Tenerife;4,0;29,7;17,677
2023;3;EL PAULAR- RASCAFRÍA (AUTOMÁTICA);Comunidad de Madrid;Madrid;-6,6;23,5;8,468
2023;3;EL PEDREGAL;Castilla - La Mancha;Guadalajara;-9,3;24,5;9,311
2023;3;EL PUENTE (CASA FORESTAL);Castilla y León;Zamora;-10,6;21,8;7,435
2023;3;EL ROBLEDO;Castilla - La Mancha;Ciudad Real;-5,1;28,9;12,606
2023;3;EL SOLERÀS;Cataluña;Lleida;-3,5;27,2;12,853
2023;3;ELCHE/ALTABIX;Comunitat Valenciana;Alicante/Alacant;-0,1;33,1;16,487
2023;3;ELGETA;País Vasco;Gipuzkoa;-1,7;25,4;11,794
2023;3;ELGOIBAR;País Vasco;Gipuzkoa;-0,6;29,1;13,827
2023;3;EMBALSE DE LA FUENSANTA (AUTOMÁTICA);Castilla - La Mancha;Albacete;-4,1;29,3;14,284
2023;3;ENCISO, DEPÓSITO;La Rioja;La Rioja;-4,5;25,2;10,239
2023;3;ERRENTERIA, AÑARBE;País Vasco;Gipuzkoa;-1,1;28,0;13,176
2023;3;ES CAPDELLÀ- SON VIC NOU;Illes Balears;Illes Balears;1,7;25,5;13,279
2023;3;ESCORCA-SON TORRELLA;Illes Balears;Illes Balears;-3,9;23,6;8,755
