AÑO;MES;ESTACION_DE_MEDICION;CCAA;PROVINCIA;PRECIPITACION_ACUMULADA;INTENSIDAD_MAXIMA_PRECIPITACION
2024;6;VILLANUEVA DEL FRESNO;Extremadura;Badajoz;8,6;120
2024;6;VILLAPUN;Castilla y León;Palencia;42,6;564
2024;6;VILLAR DE OTERO (LOS TROBOS);Castilla y León;León;56,4;372
2024;6;VILLARDECIERVOS;Castilla y León;Zamora;11,2;60
2024;6;VILLARES DEL SAZ;Castilla - La Mancha;Cuenca;48,4;288
2024;6;VILLARINO DE LOS AIRES;Castilla y León;Salamanca;0,0;0
2024;6;VILLARRASA, PLANTA DE RECICLAJE;Andalucía;Huelva;6,6;168
2024;6;VILLARROBLEDO;Castilla - La Mancha;Albacete;12,2;192
2024;6;VILLARRODRIGO;Andalucía;Jaén;0,4;12
2024;6;VILLENA;Comunitat Valenciana;Alicante/Alacant;34,6;348
2024;6;VIMIANZO-CASTRELO;Galicia;A Coruña;62,2;108
2024;6;VINUESA;Castilla y León;Soria;70,2;360
2024;6;VISO DEL MARQUÉS;Castilla - La Mancha;Ciudad Real;56,1;612
2024;6;VITIGUDINO;Castilla y León;Salamanca;114,0;912
2024;6;VITORIA-GASTEIZ AEROPUERTO;País Vasco;Araba/Álava;47,4;558
2024;6;VÁLOR;Andalucía;Granada;14,2;216
2024;6;XINZO DE LIMIA;Galicia;Ourense;51,4;804
2024;6;XÁTIVA;Comunitat Valenciana;Valencia/València;23,4;276
2024;6;YAIZA-PLAYA BLANCA;Canarias;Las Palmas;0,0;0
2024;6;YECLA;Región de Murcia;Murcia;46,2;504
2024;6;ZAFRA (AUTOMATICA);Extremadura;Badajoz;21,8;240
2024;6;ZAMORA;Castilla y León;Zamora;38,0;192
2024;6;ZAOREJAS;Castilla - La Mancha;Guadalajara;52,6;360
2024;6;ZARAGOZA, AEROPUERTO;Aragón;Zaragoza;34,4;300
2024;6;ZARAGOZA, VALDESPARTERA;Aragón;Zaragoza;36,8;384
2024;6;ZARCILLA DE RAMOS;Región de Murcia;Murcia;16,4;528
2024;6;ZARZA LA MAYOR;Extremadura;Cáceres;119,0;468
2024;6;ZORITA;Extremadura;Cáceres;39,1;216
2024;6;ZUMAIA;País Vasco;Gipuzkoa;151,8;582
2024;6;ZUMARRAGA;País Vasco;Gipuzkoa;84,3;168
2024;6;ÁGUILAS;Región de Murcia;Murcia;22,3;270
2024;6;ÁLORA, LAS PELONAS;Andalucía;Málaga;6,8;132
2024;6;ÁVILA;Castilla y León;Ávila;43,6;552
2024;7;A CAÑIZA;Galicia;Pontevedra;36,8;132
2024;7;A CORUÑA;Galicia;A Coruña;32,4;204
2024;7;A CORUÑA/ALVEDRO;Galicia;A Coruña;25,5;120
2024;7;A ESTRADA;Galicia;Pontevedra;47,8;120
2024;7;A LAMA;Galicia;Pontevedra;49,8;144
2024;7;ABADIÑO, URKIOLA;País Vasco;Bizkaia;34,6;192
2024;7;ABANILLA;Región de Murcia;Murcia;0,6;24
2024;7;ABENOJAR (AUTOMATICA);Castilla - La Mancha;Ciudad Real;3,0;84
2024;7;ABIA DE OBISPALIA;Castilla - La Mancha;Cuenca;0,0;0
2024;7;ABLA;Andalucía;Almería;0,0;0
2024;7;ADEJE-CALDERA B;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;ADEMUZ;Comunitat Valenciana;Valencia/València;23,0;300
2024;7;ADRA,CLUB NAÚTICO;Andalucía;Almería;0,0;0
2024;7;AGAETE - SUERTE ALTA;Canarias;Las Palmas;0,8;12
2024;7;AGAETE-CASCO;Canarias;Las Palmas;0,0;0
2024;7;AGUAS DE CABREIROA;Galicia;Ourense;15,4;96
2024;7;AGUILAR (LAGUNA ZOÑAR AUTOMATICA);Andalucía;Córdoba;1,0;12
2024;7;AGUILAR DE CAMPOO;Castilla y León;Palencia;8,8;120
2024;7;AGULO-JUEGO BOLAS;Canarias;Santa Cruz de Tenerife;26,2;108
2024;7;AGURAIN/SALVATIERRA, OPAKUA;País Vasco;Araba/Álava;11,4;132
2024;7;AGÜIMES-EL MILANO;Canarias;Las Palmas;0,0;0
2024;7;ALAJAR, CABEZO MOLINOS;Andalucía;Huelva;0,0;0
2024;7;ALBACETE,OBS.;Castilla - La Mancha;Albacete;1,7;54
2024;7;ALBACETE/LOS LLANOS;Castilla - La Mancha;Albacete;1,2;60
2024;7;ALBARRACÍN;Aragón;Teruel;4,4;36
2024;7;ALBERCA DE ZANCARA;Castilla - La Mancha;Cuenca;9,4;228
2024;7;ALBOX;Andalucía;Almería;0,0;0
2024;7;ALBURQUERQUE;Extremadura;Badajoz;0,0;0
2024;7;ALCALA DE HENARES-ENCÍN;Comunidad de Madrid;Madrid;0,6;24
2024;7;ALCAZAR DE SAN JUAN;Castilla - La Mancha;Ciudad Real;1,8;36
2024;7;ALCAÑICES-VIVINERA;Castilla y León;Zamora;8,2;192
2024;7;ALCAÑIZ;Aragón;Teruel;9,0;120
2024;7;ALCONCHEL (AUTOMATICA);Extremadura;Badajoz;0,0;0
2024;7;ALCORNOQUERA, PARQUE NACIONAL CABAÑEROS;Castilla - La Mancha;Ciudad Real;0,1;6
2024;7;ALCOY;Comunitat Valenciana;Alicante/Alacant;18,2;360
2024;7;ALCUESCAR;Extremadura;Cáceres;0,0;0
2024;7;ALCÁZAR DEL REY;Castilla - La Mancha;Cuenca;1,4;24
2024;7;ALDEANUEVA DE SERREZUELA-EL CERRO;Castilla y León;Segovia;6,8;192
2024;7;ALFARO, LA PLANA - DEPÓSITO;La Rioja;La Rioja;10,4;240
2024;7;ALFORJA;Cataluña;Tarragona;12,0;60
2024;7;ALGARROBO (LA MAYORA - AUTOMATICA);Andalucía;Málaga;0,0;0
2024;7;ALHAMA (COMARZA - AUT.);Región de Murcia;Murcia;1,2;48
2024;7;ALHAMA DE ARAGÓN, DEPÓSITO;Aragón;Zaragoza;17,4;252
2024;7;ALICANTE;Comunitat Valenciana;Alicante/Alacant;1,8;48
2024;7;ALICANTE-ELCHE/AEROPUERTO;Comunitat Valenciana;Alicante/Alacant;0,1;6
2024;7;ALISEDA, LA UMBRÍA;Extremadura;Cáceres;0,0;0
2024;7;ALLARIZ-ROIMELO;Galicia;Ourense;22,0;396
2024;7;ALMADEN PLATA (LAS NAVAS AUTOMATICA);Andalucía;Sevilla;0,0;0
2024;7;ALMAGRO / FAMET;Castilla - La Mancha;Ciudad Real;1,6;48
2024;7;ALMANSA;Castilla - La Mancha;Albacete;6,4;96
2024;7;ALMAZUL;Castilla y León;Soria;5,2;132
2024;7;ALMENDRALEJO;Extremadura;Badajoz;0,0;0
2024;7;ALMERÍA/AEROPUERTO;Andalucía;Almería;0,0;0
2024;7;ALMONTE, DOÑANA;Andalucía;Huelva;1,0;36
2024;7;ALMUDÉVAR;Aragón;Huesca;19,0;468
2024;7;ALOSNO, THARSIS-MINAS;Andalucía;Huelva;0,0;0
2024;7;ALPANDEIRE;Andalucía;Málaga;0,0;0
2024;7;ALPEDRETE;Comunidad de Madrid;Madrid;0,0;0
2024;7;ALTAMIRA;Cantabria;Cantabria;37,4;132
2024;7;ALTO CAMPOO;Cantabria;Cantabria;16,7;114
2024;7;ALTO DE LOS LEONES;Castilla y León;Segovia;1,6;60
2024;7;AMIEVA, PANIZALES;Principado de Asturias;Asturias;57,0;432
2024;7;AMOREBIETA-ETXANO;País Vasco;Bizkaia;14,8;108
2024;7;AMURRIO;País Vasco;Araba/Álava;11,6;324
2024;7;ANAGA-COL. REP. ARGENTINA;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;ANDORRA, HORCALLANA;Aragón;Teruel;4,0;144
2024;7;ANDRATX - SANT ELM;Illes Balears;Illes Balears;1,4;66
2024;7;ANDÚJAR;Andalucía;Jaén;1,2;72
2024;7;ANGUIANO, VALVANERA;La Rioja;La Rioja;13,2;192
2024;7;ANTEQUERA AYUNTAMIENTO (AUTOMÁTICA THIES);Andalucía;Málaga;0,0;0
2024;7;ANTEQUERA-BOBADILLA;Andalucía;Málaga;0,0;0
2024;7;ANTIGUA-EL CARBÓN;Canarias;Las Palmas;0,0;0
2024;7;ARAGÜÉS DEL PUERTO, DEPÓSITO;Aragón;Huesca;38,6;396
2024;7;ARAMAIO, ETXAGUEN;País Vasco;Araba/Álava;13,2;252
2024;7;ARANDA DE DUERO;Castilla y León;Burgos;2,2;96
2024;7;ARANGUREN, ILUNDAIN;Comunidad Foral de Navarra;Navarra;6,8;84
2024;7;ARANJUEZ;Comunidad de Madrid;Madrid;1,9;24
2024;7;ARCHENA;Región de Murcia;Murcia;0,0;0
2024;7;ARCOS DE JALÓN-COEX;Castilla y León;Soria;6,4;120
2024;7;ARENOS-PANTANO;Comunitat Valenciana;Castellón/Castelló;55,6;912
2024;7;ARESO;Comunidad Foral de Navarra;Navarra;68,4;516
2024;7;ARETXABALETA;País Vasco;Gipuzkoa;13,0;192
2024;7;AREVALO;Castilla y León;Ávila;0,6;24
2024;7;ARGANDA DEL REY;Comunidad de Madrid;Madrid;0,0;0
2024;7;ARICO-DEPURADORA LA DEGOLLADA;Canarias;Santa Cruz de Tenerife;2,0;12
2024;7;AROCHE (MASERA - AUTOMATICA);Andalucía;Huelva;0,2;12
2024;7;ARROYO DEL OJANCO;Andalucía;Jaén;0,0;0
2024;7;ARTESA DE SEGRE;Cataluña;Lleida;15,2;240
2024;7;ARTIES;Cataluña;Lleida;0,2;6
2024;7;ARTÀ-MOLI DEN LEU;Illes Balears;Illes Balears;3,6;120
2024;7;ARUCAS-BAÑADEROS;Canarias;Las Palmas;4,2;24
2024;7;ARURE CEMENTERIO;Canarias;Santa Cruz de Tenerife;1,0;12
2024;7;AS PONTES,A AEROSA;Galicia;A Coruña;54,8;144
2024;7;ASTORGA-DEPÓSITO AGUA;Castilla y León;León;17,6;144
2024;7;ASTURIAS/AVILÉS;Principado de Asturias;Asturias;35,7;108
2024;7;ASTÚN - LA RACA;Aragón;Huesca;34,8;324
2024;7;ATZENETA DEL MAESTRAT;Comunitat Valenciana;Castellón/Castelló;68,0;1236
2024;7;AYAMONTE, ISLA CANELA;Andalucía;Huelva;0,6;12
2024;7;AZPEITIA;País Vasco;Gipuzkoa;35,8;144
2024;7;AZUAGA (AUTOMATICA);Extremadura;Badajoz;0,0;0
2024;7;AÍNSA-SOBRARBE, LA SERRETA-DEPÓSITO;Aragón;Huesca;30,0;240
2024;7;BADAJOZ UNIVERSIDAD;Extremadura;Badajoz;0,0;0
2024;7;BADAJOZ/TALAVERA LA REAL;Extremadura;Badajoz;0,0;0
2024;7;BAEZA;Andalucía;Jaén;0,0;0
2024;7;BAILO,PUYALTO;Aragón;Huesca;9,2;96
2024;7;BAILÉN;Andalucía;Jaén;1,2;60
2024;7;BALLOBAR, DEPÓSITO;Aragón;Huesca;4,4;36
2024;7;BALMASEDA;País Vasco;Bizkaia;12,2;60
2024;7;BALSARENY;Cataluña;Barcelona;31,8;492
2024;7;BANYALBUFAR;Illes Balears;Illes Balears;2,0;60
2024;7;BARBADILLO;Castilla y León;Salamanca;2,0;36
2024;7;BARBASTRO;Aragón;Huesca;12,8;156
2024;7;BARBATE, DEPURADORA;Andalucía;Cádiz;1,8;48
2024;7;BARCELONA (FABRA);Cataluña;Barcelona;35,0;420
2024;7;BARCELONA, AEROPUERTO;Cataluña;Barcelona;25,6;312
2024;7;BARCELONA, DRASSANES;Cataluña;Barcelona;17,8;108
2024;7;BARCELONA, PORT OLÍMPIC;Cataluña;Barcelona;16,2;90
2024;7;BARCO DE AVILA;Castilla y León;Ávila;0,6;12
2024;7;BARDENAS REALES, BASE AÉREA;Comunidad Foral de Navarra;Navarra;6,4;96
2024;7;BARGAÉU PILOÑA;Principado de Asturias;Asturias;35,0;240
2024;7;BARRIOMARTIN-EL ROBLEDO;Castilla y León;Soria;8,0;60
2024;7;BARRUERA;Cataluña;Lleida;89,0;480
2024;7;BARX;Comunitat Valenciana;Valencia/València;2,8;60
2024;7;BAZA, CRUZ ROJA;Andalucía;Granada;0,0;0
2024;7;BAZTÁN, IRURITA;Comunidad Foral de Navarra;Navarra;29,0;264
2024;7;BAÑOBAREZ;Castilla y León;Salamanca;2,6;36
2024;7;BEARIZ;Galicia;Ourense;31,8;72
2024;7;BEASAIN, ARRIARAN;País Vasco;Gipuzkoa;46,6;468
2024;7;BECERREA-PENAMAIOR;Galicia;Lugo;57,8;852
2024;7;BELLO;Aragón;Teruel;13,8;240
2024;7;BELMONTE;Castilla - La Mancha;Cuenca;0,4;24
2024;7;BELORADO;Castilla y León;Burgos;15,7;216
2024;7;BENABARRE;Aragón;Huesca;11,6;192
2024;7;BENAHAVIS (LA ZAGALETA - AUTOMATICA);Andalucía;Málaga;0,0;0
2024;7;BENAMEJÍ-ALCACHOFARES ALTOS;Andalucía;Córdoba;0,0;0
2024;7;BENASQUE;Aragón;Huesca;32,4;204
2024;7;BENAVENTE;Castilla y León;Zamora;2,4;72
2024;7;BENIDORM (PARC LES FOIETES);Comunitat Valenciana;Alicante/Alacant;0,2;12
2024;7;BENIZAR;Región de Murcia;Murcia;14,2;180
2024;7;BENS-A CORUÑA;Galicia;A Coruña;34,0;216
2024;7;BERA;Comunidad Foral de Navarra;Navarra;60,8;432
2024;7;BERGA, INSTITUTO;Cataluña;Barcelona;36,2;564
2024;7;BETETA;Castilla - La Mancha;Cuenca;0,0;0
2024;7;BICORP;Comunitat Valenciana;Valencia/València;0,0;0
2024;7;BIELSA;Aragón;Huesca;35,0;444
2024;7;BIESCAS, EMBALSE DE BÚBAL;Aragón;Huesca;23,0;312
2024;7;BILBAO AEROPUERTO;País Vasco;Bizkaia;19,7;258
2024;7;BINISSALEM-SA VINYOTA;Illes Balears;Illes Balears;0,0;0
2024;7;BLANES, JARDIN BOTANICO;Cataluña;Girona;24,0;456
2024;7;BOADILLA FUENTE SAN ESTEBAN;Castilla y León;Salamanca;0,8;12
2024;7;BOIRO;Galicia;A Coruña;94,8;204
2024;7;BOSSOST-CENTRAL;Cataluña;Lleida;41,0;864
2024;7;BRIHUEGA;Castilla - La Mancha;Guadalajara;6,2;132
2024;7;BRIVIESCA;Castilla y León;Burgos;17,6;192
2024;7;BROZAS (AUTOMATICA);Extremadura;Cáceres;0,6;12
2024;7;BUITRAGO;Comunidad de Madrid;Madrid;0,5;6
2024;7;BULLAS;Región de Murcia;Murcia;0,4;24
2024;7;BURELA;Galicia;Lugo;49,0;132
2024;7;BURGO DE OSMA-POZUELOS;Castilla y León;Soria;3,4;96
2024;7;BURGOS/VILLAFRÍA;Castilla y León;Burgos;21,4;564
2024;7;BUSTILLO DEL PÁRAMO-LAS MATILLAS;Castilla y León;León;12,4;252
2024;7;BÁRCENA MAYOR-TORIZ;Cantabria;Cantabria;31,6;204
2024;7;CABACÉS;Cataluña;Tarragona;8,8;48
2024;7;CABDELLA-CENTRAL;Cataluña;Lleida;87,0;372
2024;7;CABO BUSTO;Principado de Asturias;Asturias;16,4;156
2024;7;CABO DE GATA, FARO;Andalucía;Almería;0,0;0
2024;7;CABO PEÑAS;Principado de Asturias;Asturias;22,1;126
2024;7;CABO VILAN;Galicia;A Coruña;48,2;120
2024;7;CABRERA, PARQUE NACIONAL DE CABRERA;Illes Balears;Illes Balears;0,2;6
2024;7;CALA;Andalucía;Huelva;0,6;12
2024;7;CALAMOCHA;Aragón;Teruel;15,4;276
2024;7;CALANDA;Aragón;Teruel;9,8;72
2024;7;CALASPARRA;Región de Murcia;Murcia;0,8;12
2024;7;CALATAYUD, DEPÓSITO;Aragón;Zaragoza;21,6;288
2024;7;CALDES DE MONTBUI;Cataluña;Barcelona;3,6;48
2024;7;CAMPEZO/KANPEZU;País Vasco;Araba/Álava;6,4;60
2024;7;CAMPORREDONDO DE ALBA, CUEVA DORADA;Castilla y León;Palencia;9,0;96
2024;7;CAMPOS-CAN SION;Illes Balears;Illes Balears;0,4;24
2024;7;CAMPOS-SALINES  LEVANT;Illes Balears;Illes Balears;0,2;12
2024;7;CAMUÑO;Principado de Asturias;Asturias;38,2;480
2024;7;CANDELARIA-DEPOSITO CUEVECITAS;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CANDELEDA (AUTOMATICA);Castilla y León;Ávila;0,0;0
2024;7;CANFRANC;Aragón;Huesca;41,2;768
2024;7;CAPDEPERA-FARO;Illes Balears;Illes Balears;0,0;0
2024;7;CAPELLA, LAGUARRES;Aragón;Huesca;10,8;132
2024;7;CARAVACA (LOS ROYOS- AUT.);Región de Murcia;Murcia;2,0;72
2024;7;CARAVACA,FUENTES DEL MARQUÉS;Región de Murcia;Murcia;2,4;84
2024;7;CARBALLO;Galicia;A Coruña;12,2;72
2024;7;CARBONERAS - FARO MESA ROLDÁN;Andalucía;Almería;0,0;0
2024;7;CARCAIXENT;Comunitat Valenciana;Valencia/València;0,6;12
2024;7;CARDEÑA (SANTA ELENA - AUTOMATICA);Andalucía;Córdoba;0,0;0
2024;7;CARMONA, VILLEGAS;Andalucía;Sevilla;0,8;48
2024;7;CARREÑA DE CABRALES;Principado de Asturias;Asturias;35,4;252
2024;7;CARRION DE LOS CESPEDES;Andalucía;Sevilla;1,2;12
2024;7;CARRIÓN DE LOS CONDES;Castilla y León;Palencia;0,0;0
2024;7;CARTAGENA;Región de Murcia;Murcia;0,0;0
2024;7;CARTAGENA - TENTEGORRA;Región de Murcia;Murcia;0,0;0
2024;7;CARTAGENA/SALINAS CABO PALOS;Región de Murcia;Murcia;0,0;0
2024;7;CARTAYA , PEMARES;Andalucía;Huelva;0,0;0
2024;7;CASAS DO PORTO;Galicia;A Coruña;137,4;348
2024;7;CASPE, PLANA DEL PILÓN;Aragón;Zaragoza;1,2;12
2024;7;CASTEJÓN DE VALDEJASA, DEPÓSITO;Aragón;Zaragoza;6,0;72
2024;7;CASTELL DARO;Cataluña;Girona;7,0;96
2024;7;CASTELL DEL FERRO;Andalucía;Granada;0,0;0
2024;7;CASTELLFORT;Comunitat Valenciana;Castellón/Castelló;40,8;264
2024;7;CASTELLO DEMPURIES;Cataluña;Girona;17,0;312
2024;7;CASTELLOTE, DEPÓSITO;Aragón;Teruel;23,4;276
2024;7;CASTELLÓN-ALMASSORA;Comunitat Valenciana;Castellón/Castelló;11,0;84
2024;7;CASTILLO BAYUELA;Castilla - La Mancha;Toledo;0,0;0
2024;7;CASTRO URDIALES-EDAR;Cantabria;Cantabria;21,9;216
2024;7;CASTROPOL;Principado de Asturias;Asturias;54,1;78
2024;7;CASTUERA;Extremadura;Badajoz;0,0;0
2024;7;CAZALLA DE LA SIERRA;Andalucía;Sevilla;0,1;6
2024;7;CAZORLA (AUTOMATICA);Andalucía;Jaén;0,0;0
2024;7;CAÑADAS DEL NERPIO;Castilla - La Mancha;Albacete;19,6;612
2024;7;CAÑADAS PARADOR;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CAÑAMERO, EL PINAR;Extremadura;Cáceres;0,0;0
2024;7;CAÑAVERAL;Extremadura;Cáceres;0,0;0
2024;7;CEBREROS;Castilla y León;Ávila;2,6;72
2024;7;CEDRILLAS, ANTENAS;Aragón;Teruel;48,4;228
2024;7;CENICERO;La Rioja;La Rioja;3,0;48
2024;7;CERLER, COGULLA;Aragón;Huesca;43,0;468
2024;7;CERVANTES-BAZAL;Galicia;Lugo;70,4;828
2024;7;CERVERA DE PISUERGA;Castilla y León;Palencia;2,0;12
2024;7;CEUTA;Ceuta;Ceuta;0,0;0
2024;7;CHANDREXA DE QUEIXA;Galicia;Ourense;9,4;24
2024;7;CHARILLA;Andalucía;Jaén;0,0;0
2024;7;CHELVA;Comunitat Valenciana;Valencia/València;49,6;672
2024;7;CHINCHILLA/CENAD;Castilla - La Mancha;Albacete;0,1;6
2024;7;CHIPIONA, ECA;Andalucía;Cádiz;0,8;24
2024;7;CIEZA, PARQUE DE BOMBEROS;Región de Murcia;Murcia;0,6;18
2024;7;CITFAGRO_01_ARICO;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_05_GUIAISO1;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_09_HELECHO;Canarias;Santa Cruz de Tenerife;3,8;12
2024;7;CITFAGRO_10_RAVELO;Canarias;Santa Cruz de Tenerife;11,7;24
2024;7;CITFAGRO_13_VILAFLOR;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_54_TOPONEGRO;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_62_TRIGO;Canarias;Santa Cruz de Tenerife;12,5;36
2024;7;CITFAGRO_64_HOYOS;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_67_MATANZA;Canarias;Santa Cruz de Tenerife;11,1;48
2024;7;CITFAGRO_69_SUERTE;Canarias;Santa Cruz de Tenerife;4,1;18
2024;7;CITFAGRO_70_BENIJO;Canarias;Santa Cruz de Tenerife;4,3;18
2024;7;CITFAGRO_71_PALOB;Canarias;Santa Cruz de Tenerife;3,1;24
2024;7;CITFAGRO_73_REDON;Canarias;Santa Cruz de Tenerife;4,1;18
2024;7;CITFAGRO_74_CHIO;Canarias;Santa Cruz de Tenerife;0,1;6
2024;7;CITFAGRO_76_POZO;Canarias;Santa Cruz de Tenerife;0,4;6
2024;7;CITFAGRO_77_PINAL;Canarias;Santa Cruz de Tenerife;0,9;12
2024;7;CITFAGRO_81_MENA;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_87_AGUAMANSA;Canarias;Santa Cruz de Tenerife;2,7;6
2024;7;CITFAGRO_88_GAITERO;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_89_CHAVAO;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_90_PICACHO;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_91_CUBO;Canarias;Santa Cruz de Tenerife;8,2;24
2024;7;CITFAGRO_92_SANTACRUZ;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_94_LOSTOPOS;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_96_ARAYA;Canarias;Santa Cruz de Tenerife;0,0;0
2024;7;CITFAGRO_97_TAGANANA;Canarias;Santa Cruz de Tenerife;15,1;54
2024;7;CITFAGRO_98_ELDRAGO;Canarias;Santa Cruz de Tenerife;5,4;36
2024;7;CIUDAD REAL;Castilla - La Mancha;Ciudad Real;0,0;0
2024;7;CIUTADELLA-CALA GALDANA;Illes Balears;Illes Balears;0,2;12
2024;7;CIUTADELLA-SON QUIM;Illes Balears;Illes Balears;0,8;48
2024;7;COIN (AUTOMATICA);Andalucía;Málaga;0,0;0
2024;7;COLL DE NARGÓ;Cataluña;Lleida;16,8;396
2024;7;COLMENAR VIEJO/FAMET;Comunidad de Madrid;Madrid;0,3;18
2024;7;COLUNGA;Principado de Asturias;Asturias;49,1;576
2024;7;COLÒNIA SANT PERE-CAN MENGOL;Illes Balears;Illes Balears;4,6;84
2024;7;CORBERA, PUIG DAGULLES;Cataluña;Barcelona;9,0;60
2024;7;CORDOBA, EMBALSE DE GUADANUÑO;Andalucía;Córdoba;0,0;0
2024;7;CORESES;Castilla y León;Zamora;2,8;60
2024;7;CORIA;Extremadura;Cáceres;0,0;0
2024;7;CORTES DE LA FRONTERA;Andalucía;Málaga;0,0;0
2024;7;CORUÑA DEL CONDE;Castilla y León;Burgos;12,2;216
2024;7;CUBILLO DE EBRO;Cantabria;Cantabria;2,2;24
2024;7;CUELLAR;Castilla y León;Segovia;8,6;180
2024;7;CUENCA;Castilla - La Mancha;Cuenca;7,4;252
2024;7;CUEVAS DE FELECHOSA;Principado de Asturias;Asturias;23,0;324
2024;7;CÁCERES;Extremadura;Cáceres;0,0;0
2024;7;CÁDIZ, OBSERVATORIO;Andalucía;Cádiz;0,4;24
2024;7;CÁSEDA, DEPÓSITO;Comunidad Foral de Navarra;Navarra;0,0;0
2024;7;CÓRDOBA, PRAGDENA;Andalucía;Córdoba;0,0;0
2024;7;CÓRDOBA/AEROPUERTO;Andalucía;Córdoba;0,0;0
2024;7;DAROCA;Aragón;Zaragoza;16,6;270
2024;7;DEGAÑA, COTO CORTÉS;Principado de Asturias;Asturias;31,8;60
2024;7;DEHESA-REFUGIO;Canarias;Santa Cruz de Tenerife;2,0;24
2024;7;DON BENITO;Extremadura;Badajoz;0,2;12
2024;7;DONOSTIA / SAN SEBASTIÁN, IGELDO;País Vasco;Gipuzkoa;57,1;624
2024;7;DONOSTIA/SAN SEBASTIÁN AEROPUERTO;País Vasco;Gipuzkoa;54,9;624
2024;7;DOÑA MENCIA;Andalucía;Córdoba;0,0;0
2024;7;DÓLAR;Andalucía;Granada;0,2;12
2024;7;ECIJA;Andalucía;Sevilla;0,0;0
2024;7;EIVISSA;Illes Balears;Illes Balears;0,0;0
2024;7;EJEA DE LOS CABALLEROS;Aragón;Zaragoza;5,4;72
2024;7;EL ARENOSILLO;Andalucía;Huelva;0,0;0
2024;7;EL BODÓN-BASE AEREA;Castilla y León;Salamanca;0,0;0
2024;7;EL BOSQUE, SAN JOSÉ;Andalucía;Cádiz;0,0;0
2024;7;EL CAMPILLO, EL ZUMAJO;Andalucía;Huelva;0,0;0
2024;7;EL CERRO DE ANDEVALO;Andalucía;Huelva;0,4;24
2024;7;EL EJIDO (AYUNTAMIENTO - AUTOMATICA);Andalucía;Almería;0,0;0
2024;7;EL GOLOSO (AUTOMÁTICA);Comunidad de Madrid;Madrid;0,0;0
2024;7;EL GRANADO (BOCACHANZA - AUTOMÁTICA);Andalucía;Huelva;0,6;12
2024;7;EL HIERRO/AEROPUERTO;Canarias;Santa Cruz de Tenerife;0,1;6
2024;7;EL MAILLO (BASE AVIONES - AUTOMATICA);Castilla y León;Salamanca;0,0;0
2024;7;EL PASO-C.F.;Canarias;Santa Cruz de Tenerife;1,4;24
2024;7;EL PAULAR- RASCAFRÍA (AUTOMÁTICA);Comunidad de Madrid;Madrid;0,0;0
2024;7;EL PEDREGAL;Castilla - La Mancha;Guadalajara;9,4;156
2024;7;EL PUENTE (CASA FORESTAL);Castilla y León;Zamora;3,6;72
2024;7;EL ROBLEDO;Castilla - La Mancha;Ciudad Real;0,0;0
2024;7;EL SOLERÀS;Cataluña;Lleida;6,6;180
2024;7;ELCHE/ALTABIX;Comunitat Valenciana;Alicante/Alacant;0,0;0
2024;7;ELGETA;País Vasco;Gipuzkoa;36,8;144
2024;7;ELGOIBAR;País Vasco;Gipuzkoa;32,3;210
2024;7;EMBALSE DE LA FUENSANTA (AUTOMÁTICA);Castilla - La Mancha;Albacete;0,6;12
2024;7;ENCISO, DEPÓSITO;La Rioja;La Rioja;26,2;564
2024;7;ES CAPDELLÀ- SON VIC NOU;Illes Balears;Illes Balears;0,6;24
2024;7;ESCORCA-SON TORRELLA;Illes Balears;Illes Balears;51,0;2184
2024;7;ESCUELA NAVAL DE MARÍN;Galicia;Pontevedra;34,7;90
2024;7;ESPIEL-C.TÉRMICA;Andalucía;Córdoba;0,0;0
2024;7;ESPOLLA, LES ALBERES;Cataluña;Girona;31,6;204
2024;7;ESTACA DE BARES;Galicia;A Coruña;34,0;108
2024;7;ESTEPONA;Andalucía;Málaga;0,0;0
2024;7;ESTERIBAR, EMBALSE DE EUGI;Comunidad Foral de Navarra;Navarra;23,0;288
2024;7;ESTERRI DANEU;Cataluña;Lleida;23,4;156
2024;7;EVC_BARCARROTA;Extremadura;Badajoz;0,2;12
2024;7;EVC_CABO DE CREUS;Cataluña;Girona;13,0;204
2024;7;EVC_ELS TORMS;Cataluña;Lleida;5,2;120
2024;7;EVC_MAÓ;Illes Balears;Illes Balears;0,2;12
2024;7;EVC_PEÑAUSENDE;Castilla y León;Zamora;4,6;78
